UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,keyword
Es CINCAU,@jahe_langkung,2021-04-28T12:22:47.000Z,"Harap semu yang membatu,akankah dirimu segera berlalu??

Kumohon berpuralah lupa,agar tiada selisih antara kita,
Bukankah perihal dia adalah kesepakatan bersama,,
Kamu dan mimpimu,aku dalam bayangmu.",,,,,,[],https://twitter.com/jahe_langkung/status/1387381782606061568,es cincau
𝙰𝚗𝚐𝚐𝚊 𝚁𝚊 𝙿𝚞𝚝𝚛𝚊,@AnggaraPutra21,2021-04-28T12:56:25.000Z,"Namanya es buah, isinya agar - agar & cincau ",,😭,,,,[],https://twitter.com/AnggaraPutra21/status/1387390244589228038,es cincau
Adella Violeta,@adelladellaaa,2021-04-28T10:02:39.000Z,"Nyetir jam pulang kantor lewat gerbang tol Bekasi Barat. Kalo sampe tuh anjing monyet sm babi ga keucap, gua jajanin es cincau 10 gelas..",,,,,,[],https://twitter.com/adelladellaaa/status/1387346515253874688,es cincau
Sunny,@_shiningrain,2021-04-28T07:34:10.000Z,"tanyarl ayo main inii!!

Height : gatau
Age : 18
Shoes size : 37/38
Zodiac : virgo
Tattos : nope
Piercings : 2 pasang, telinga
Fav drink : es buah plus cincau
Fav food : indomie
Fav animal : cats

Ini kaya pertanyaan buat di buku diary anak SD yang mengagungkan harvest :)","Quote Tweet
ON - Tanyarl
@bertanyarl
 · 27 Apr
tanyarl ayo main inii!!

Height :
Age :
Shoes size :
Zodiac :
Tattos :
Piercings :
Fav drink :
Fav food :
Fav animal :",,1.0,,,['https://pbs.twimg.com/profile_images/1381046995322765316/HsI_FiWI_mini.jpg'],https://twitter.com/_shiningrain/status/1387309147905957891,es cincau
yourscorpio.,@sukmafazzah,2021-04-28T14:30:52.000Z,"dibeliin 
@haiialya
 katsu depsuu, 
dibeliin 
@fortun3rhmw
 boba time, 
dibikinin 
@yenilusiyatii
 es cincau. 

:') hari ini dunia medeni sekali yorobun",,,3.0,1.0,,[],https://twitter.com/sukmafazzah/status/1387414014787915776,es cincau
Riau24.com,@Riau24Com,2021-04-28T10:38:04.000Z,Resep Es Cincau Susu,"Resep Es Cincau Susu | RIAU24.COM
RIAU24.COM - Masih dalam suasana puasa dan ingin membuat sajian yang menyegarkan tenggorokan? Kamu bisa membuat es
riau24.com",,,,,['https://pbs.twimg.com/card_img/1387355434567172098/j3V1H6tS?format=jpg&name=small'],https://twitter.com/Riau24Com/status/1387355427503886341,es cincau
"の; mody • ღeliora
• δωєνєη☾",@ggukiesth,2021-04-28T11:08:27.000Z,"mau cerita, antara sedih sama mau ngatain diri sendiri sih .... menu bukanya kan pake es cendol sama cincau hitam, nah biasanya pake kuah air gula merah kan ya?? WKWKWWK BEGO, aku udah nuangin banyak banyak, taunya cukaa, yang untuk makan pempek itu loh bukan gula merah ",,🦋 🙂 🙂 👍,30.0,1.0,5,"['https://pbs.twimg.com/media/E0DnTuqVgAMP3Pv?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E0DnWntVEAA9evf?format=jpg&name=360x360']",https://twitter.com/ggukiesth/status/1387363074164748288,es cincau
by | lagi belajar bikin au,@bbylossom,2021-05-03T04:30:49.000Z,"[so-called prompt]

Es cincau, makaroni, dan parkiran belakang.",,,,5.0,4,"['https://pbs.twimg.com/media/E0b8RcvUUAgfnqq?format=jpg&name=small', 'https://pbs.twimg.com/media/E0b8Sa1VEAEErMt?format=jpg&name=small', 'https://pbs.twimg.com/media/E0b8R9bVEAEULjM?format=jpg&name=small', 'https://pbs.twimg.com/media/E0b8S9NUYBoUBrN?format=jpg&name=small']",https://twitter.com/bbylossom/status/1389074945393577984,es cincau
R,@rizqiinasution,2021-05-03T06:10:41.000Z,Es cincau cari dimana nanti..,,🌸,,,,[],https://twitter.com/rizqiinasution/status/1389100076203593732,es cincau
𝑺𝒊𝒓𝒆𝒏𝒂.,@etsoleille,2021-05-03T09:32:00.000Z,"⠀
⠀⠀
[ 
 ]
To : Metta. ( 
@angeIicpeace
 )
From : Sirena.

“Hari ini bukanya sama sushi dan es cincau ya. Mam yang banyak biar sehat terus, jangan lupa air putihnya juga. Selamat berbuka adik cantik! 
”

⠀⠀",,📦 🤍,1.0,1.0,1,"['https://pbs.twimg.com/media/E0dBOrkVoAEorFG?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E0dBOrkVEAQNQym?format=jpg&name=360x360']",https://twitter.com/etsoleille/status/1389150741940502530,es cincau
,@kang__gocek,2021-05-03T04:25:11.000Z,Pengen es sirup + cincau + blewah ,,🤗 ✨ 🙂,1.0,,,[],https://twitter.com/kang__gocek/status/1389073528234729474,es cincau
ndah,@Queendah412,2021-05-03T06:47:11.000Z,Es cincau enak kayaknya,,👻,,,2,[],https://twitter.com/Queendah412/status/1389109263025377281,es cincau
escincau,@qnsb__,2021-05-03T01:04:05.000Z,"Kalo kepala sekolah ato guru yang lupa. Semua itu salah ops. Hukum alam dikantor emg ops serba salah, kek lelaki ",,🤣,,,,[],https://twitter.com/qnsb__/status/1389022921411100674,es cincau
Es Dudesu,@Rainforesttttt,2021-05-03T16:33:16.000Z,Capekkk,,,,,,[],https://twitter.com/Rainforesttttt/status/1389256757034184708,es cincau
Es Dudesu,@Rainforesttttt,2021-05-03T16:47:10.000Z,Gue kira stadionnya persebaya,"Quote Tweet
433
@433
 · 3 May
Can you guess the team 
 ",⁉ 🐊,,1.0,2,"['https://pbs.twimg.com/profile_images/1282835334250860544/FB-yOM1p_mini.jpg', 'https://pbs.twimg.com/media/E0eecGQXEAI5qA3?format=jpg&name=small']",https://twitter.com/Rainforesttttt/status/1389260255016591361,es cincau
ON - Tanyarl,@bertanyarl,2021-05-03T03:25:01.000Z,sekarang jadi ba es cincau yaaa? tanyarl,,,35.0,4.0,113,['https://pbs.twimg.com/media/E0bgaHnVcAEhQ7_?format=jpg&name=small'],https://twitter.com/bertanyarl/status/1389058386168213510,es cincau
panggil ae dit.,@hafizhradityo,2021-05-03T14:32:02.000Z,"Buka puasa hari ke-dua puluh satu. Yang ditunggu tunggu hadir juga, yaitu risol smoke beef. Teh manis anget kembali menjadi minuman pembuka ditemani oleh es cincau lagi.",,,,,,[],https://twitter.com/hafizhradityo/status/1389226245448105986,es cincau
,@cipisilpi,2021-05-03T15:12:54.000Z,malem malem makan es cincau enak gaes,,👸,,,,[],https://twitter.com/cipisilpi/status/1389236531571793922,es cincau
Happy Haris,@harisFQ,2021-05-03T12:03:45.000Z,"""pak, es cincaunya satu, bungkus ya""
""Cincau aja apa komplit?""
""Eh emang kalo komplit ada apa aja pak?""
""Ada cincau, es, gula jawa sama santan""
""Oh iya komplit pak""

Dalam hati:
LAH IYA ITU YG SAYA MAKSUDDSFSFSGS ",,😭,1.0,,,[],https://twitter.com/harisFQ/status/1389188931032272897,es cincau
exhib BEAR,@theexhibbear,2021-05-03T14:01:50.000Z,"21 Ramadhan 1442H
Sejak sebelum puasa, gw ngidam cincau. Enak kali ya kalo buat malam² bikin es kopi cincau atau minum pake sirup.
Sejak puasa juga udah pengen beli, tapi kayak gak sempat² gitu. Mesti beli di pasar, tapi malas. Beli di supermarket mahal. Udah gitu...",,🌙 🕌,1.0,,1,[],https://twitter.com/theexhibbear/status/1389218647021744133,es cincau
𝙳𝚘𝚛𝚊𝚖𝚘𝚗𝚖𝚘𝚗,@raneeaidha,2021-05-03T10:26:02.000Z,"Tadi sahur cuma minum air 3 teguk. Trus sekarang bukanya minum es isinya cincau, blewah sama semangka. :)))",,,1.0,,,[],https://twitter.com/raneeaidha/status/1389164337231634433,es cincau
Jernih G,@88frieza,2021-05-03T06:54:15.000Z,"Jika menurut bapak suasana terkini cenderung panas harusnya banyak orang berjualan es cincau, tapi yg laris manis justru jualan radikal-radikul.

Apakah bapak sudah menegur mereka yg jualan radikal-radikul?","Quote Tweet
Yusuf Mansur
@Yusuf_Mansur
 · 3 May
bisa jadi, kondisi Islam bs akan seperti ini. ketiadaan kesejukan, ga adem, panas mulu bawaannya... membuat Islam jd bukan pilihan buat anak2 muda. asli ga asyik. munculnya nanti malah kufur sekalian, agnostik, atheis... dan bukan salah mereka, bisa jadi.",,,,,['https://pbs.twimg.com/profile_images/583556032418357248/2gr3XVsN_mini.jpg'],https://twitter.com/88frieza/status/1389111043540938752,es cincau
Gone Wrong,@gun12_,2021-04-12T03:17:16.000Z,Gua ngebayangin ntar bulan puasa pasti seger bgt ngabuburit nunggu buka puasa di pinggir jalan sambil minum es kelapa muda. #MarhabanYaRamadhan,,,,,,[],https://twitter.com/gun12_/status/1381446291670982661,es kelapa muda
Namakudava,@namakudava,2021-04-12T21:39:01.000Z,"Kata ibu, enggak boleh main dekat-dekat dengan warung es kelapa muda. Bahaya.",,,,,,[],https://twitter.com/namakudava/status/1381723556162117638,es kelapa muda
ANO,@9itmr,2021-04-12T02:51:13.000Z,Udah nyiapin banyak foto es campur dan es kelapa muda buat di-posting tiap siang mulai besok,,,11.0,2.0,27,[],https://twitter.com/9itmr/status/1381439737248894978,es kelapa muda
tia.go.id,@yayapng,2021-04-12T06:00:02.000Z,"met siang, jgn lupa minum es kelapa muda",,,6.0,,1,[],https://twitter.com/yayapng/status/1381487254011453444,es kelapa muda
mas,@adty_q,2021-04-12T06:36:48.000Z,"Ketemu lagi ama ikbal ramadhan, katanya mandi besar sebelum imsyak lebih seger daripada es kelapa muda di siang bolong.",,,,,2,[],https://twitter.com/adty_q/status/1381496503525466117,es kelapa muda
,@nabilawsa,2021-04-12T21:10:42.000Z,"Jauhkan dari gambar es campur, es buah, es teh, es kelapa muda disiang hari ya Allah. 

Selamat puasa hari pertama-",,🦆,,,1,[],https://twitter.com/nabilawsa/status/1381716428479340547,es kelapa muda
Andi Hernandez,@AndiHer40569393,2021-04-12T08:37:25.000Z,"Aku tuh cuma mau bilang, klu mulai besok Es Kelapa muda lebih menggoda daripada kamu !!",,,,,,[],https://twitter.com/AndiHer40569393/status/1381526857716101120,es kelapa muda
Dita Santoso,@joyfgrt,2021-04-12T01:18:23.000Z,"Ngidam: nasi goreng kambing cengkrama, es kelapa muda, mie yamin kriwil, biskuit better, dan sejenisnya",,,,,2,[],https://twitter.com/joyfgrt/status/1381416371586670592,es kelapa muda
𝐢𝐜𝐨𝐜𝐨.,@eslemonade,2021-04-12T05:58:12.000Z,"tadi sambat ngantuk, trs istirahat makan bakmi sama es kelapa muda, kekenyangan. apa ga tambah ngantuk astagaaa ",,😭,,,,[],https://twitter.com/eslemonade/status/1381486793221054465,es kelapa muda
Aulia Fadhil,@yossombong,2021-04-12T23:22:21.000Z,"Diingatkan sekali lagi, sebelum jauh melangkah. Jangan sampe keluar jokes” seperti dibawah ini daripada saudaraku sekalian:

1. Ga terasa puasa 29 hari lagi
2. Alhamdulillah puasanya masi kuat sampe sore karena tadi siang abis minum es kelapa muda",,👊 👊 👊,,1.0,2,[],https://twitter.com/yossombong/status/1381749560029052929,es kelapa muda
tipeh kangen mingi •,@honeyxstar,2021-04-12T13:35:42.000Z,"ES KELAPA MUDA, GATAU KENAPA ES KELAPA MUDA PAS BUKA PUASA TUH NIKMAT BANGET YA ALLAH ","Quote Tweet
Traveloka Indonesia
@traveloka
 · 12 Apr
Hidangan Ramadan yang paling kamu tunggu tiap tahun:",🤤 🤤 🤤,,,,['https://pbs.twimg.com/profile_images/1379046387732553730/l1Ko-Upy_mini.jpg'],https://twitter.com/honeyxstar/status/1381601923208413185,es kelapa muda
Koceng Ireng,@kocengireng665,2021-04-12T12:43:13.000Z,"Suka es kupi? Coba campur air kelapa muda.

You're welcome.",,☕ ☕ ☕,,,,[],https://twitter.com/kocengireng665/status/1381588717031153672,es kelapa muda
"amando
lg uprak",@MlNGYUUKlM,2021-04-12T06:51:35.000Z,Panas panas gini enaknya minum es kelapa muda di abu dhabi,,🧃,1.0,,,[],https://twitter.com/MlNGYUUKlM/status/1381500223923441665,es kelapa muda
apin,@susucoklattt__,2021-04-12T20:59:58.000Z,aku mau beli es kelapa muda ntar siang ada yang mau ikutan ga,,,2.0,,1,[],https://twitter.com/susucoklattt__/status/1381713729050472450,es kelapa muda
Titik Puji Lestari,@titik_lestarii,2021-04-12T12:18:52.000Z,"Bulan ramadhan kali ini tanpa bapak 
Nggak ada lagi yang sok kali mikir mau takjil apaan tapi nyatanya tiap hari beli lemang sama es kelapa muda ",,🥲 😁,,,,[],https://twitter.com/titik_lestarii/status/1381582589127925761,es kelapa muda
Kopi Susu Gula Aren,@auzaganda,2021-04-12T04:05:54.000Z,Besok bakalan banyak setan beneran yang share foto-foto es kelapa muda,,,,1.0,,[],https://twitter.com/auzaganda/status/1381458529605804034,es kelapa muda
Nobita,@Nbita__,2021-04-12T07:20:07.000Z,"planning buat puasa besok adalah minum es kelapa muda siang"", wah seger banget pasti.",,,4.0,,2,[],https://twitter.com/Nbita__/status/1381507404605444097,es kelapa muda
Jini,@syvgarcrush,2021-04-12T12:11:39.000Z,Es kelapa muda besok kayaknya seger banget,,🍩,1.0,,,[],https://twitter.com/syvgarcrush/status/1381580773149396998,es kelapa muda
availmakassar sayang,@tyaranakeddd,2021-04-12T05:22:56.000Z,"Cuacanya sangat mendukung untuk wisata es 
Es dawet
Es pisang ijo
Es teler 
Es kelapa muda",,😘 😂,,,2,[],https://twitter.com/tyaranakeddd/status/1381477914680520704,es kelapa muda
ann,@enchacnted,2021-04-12T12:05:21.000Z,Suasana maghrib?? GAK TAU BEDA AJA. OH GUE JUGA KANGEN ES KELAPA MUDA SAMA ES BUAH sama bukbeeeerrrrrrrrrrr. PENGEN BUKBER TAPI GA BISA T ______ T,"Quote Tweet
˙Ⱉ˙
@munconvo
 · 12 Apr
Apa sih yang paling kamu kangenin di bulan puasa?",,1.0,,,['https://pbs.twimg.com/profile_images/1377873529895444482/sh17yVct_mini.png'],https://twitter.com/enchacnted/status/1381579186263891968,es kelapa muda
